-45.250271	25.513896	-2858.2399	27960.426	0.14988858
-46.399322	27.818576	-9437.1442	64869.724	0.28749475
-46.631822	26.924571	-8376.0673	9165.7863	0.82631303
-45.063654	27.915203	-5692.8039	14314.011	0.99114026
-46.063957	25.301637	-1819.9117	1579.3036	0.044525695
-47.18007	27.437554	-2012.6484	23872.178	0.1398871
-45.377867	25.370816	-10901.934	20082.589	0.22077655
-47.614952	25.870536	-6191.8619	47007.649	0.57291208
-46.346215	26.289188	-9931.6486	28741.008	0.62589423
-44.823403	27.128478	-1976.2279	4027.5677	0.22459151
-46.46691	25.218931	-184.44582	29207.776	0.26187144
-44.192993	26.246341	-3845.594	4688.0012	0.29921526
-47.305731	26.518728	-5866.0448	62445.369	0.34565984
-45.555575	27.796583	-1238.0064	19089.497	0.00093909891
-46.616795	26.192063	-7930.1634	1369.6131	0.43442213
-46.943738	26.82737	-6900.7995	44251.007	0.68568806
-45.31173	26.606598	-7965.5554	21866.603	0.20882559
-46.123288	26.523609	-8536.2527	30503.241	0.85771219
-46.27008	25.631429	-2108.7285	13496.379	0.58748709
-44.247511	25.065226	-1582.3279	31436.804	0.54953294
-46.387368	27.991923	-4688.2975	58595.63	0.70502009
-45.354629	26.682981	-10453.883	13243.014	0.88696986
-46.139155	25.265111	-9705.4922	2620.3099	0.59001391
-47.139425	27.614868	-5455.0098	28739.129	0.34073356
-44.752012	25.666056	-10040.79	6761.6106	0.50406995
-44.604422	27.558685	-6508.6368	11034.655	0.69629822
-44.10212	25.104999	-6966.5227	63271.605	0.51158057
-46.178055	26.287299	-4359.8442	62917.607	0.40357056
-46.712349	27.302648	-10197.958	5912.3377	0.18555941
-47.03362	25.482766	-393.8484	57550.004	0.057410897
-46.861353	25.043219	-5003.3756	16669.129	0.540073
-47.839118	27.512403	-202.21202	59853.354	0.34561097
-47.064443	26.645971	-5748.9558	5957.4445	0.13785611
-47.619664	27.783979	-10163.113	21583.144	0.90475242
-44.718615	26.594951	-10115.878	58612.103	0.68500967
-44.83158	27.073412	-211.80185	59421.316	0.035496799
-46.333929	26.238263	-1205.6826	7711.7208	0.82790747
-44.742069	27.245332	-9723.2521	64668.54	0.13816894
-44.994741	25.992064	-8628.1032	31460.773	0.080179326
-45.19974	26.997925	-10608.111	51980.224	0.69522208
-44.263155	27.27374	-8452.8611	31681.318	0.704416
-45.973315	27.022775	-9955.4804	54478.437	0.54488252
-44.26687	26.755026	-3307.7171	16560.6	0.091166943
-44.906267	26.125688	-2184.0644	61388.459	0.50150471
-47.155041	27.602313	-7555.3768	44911	0.16130996
-47.110059	27.8046	-5880.1441	64298.541	0.20826656
-47.799169	25.780696	-7119.6237	54903.178	0.18532861
-47.517046	26.543498	-10845.05	39928.054	0.88645967
-46.407352	25.968872	-3611.3541	22432.594	0.38508716
-46.9614	26.087458	-2764.4795	3011.9009	0.82345435
-45.75252	26.755833	-5476.8484	57658.629	0.51016227
-44.717329	25.445254	-1767.4724	44755.287	0.40773202
-46.815552	27.362741	-5698.5585	57899.216	0.71160523
-44.704645	25.476703	-1218.7793	44517.229	0.014891925
-44.21679	27.583823	-9384.6086	53527.482	0.20699486
-45.818079	27.490052	-5786.0823	7559.5175	0.73520279
-46.03808	26.032878	-2891.7375	550.89826	0.2766417
-46.72911	26.844559	-4749.3115	63513.037	0.62830416
-47.508951	27.553145	-5547.8499	46009.515	0.2549506
-46.437745	25.428459	-1679.8064	36944.528	0.46918031
-45.605579	27.249793	-10286.68	16355.317	0.69566633
-47.681756	25.700471	-5899.3839	51618.408	0.3104897
-45.937944	25.684578	-5401.636	28005.626	0.55849056
-46.345375	27.629485	-9372.793	32977.754	0.81823888
-45.995476	27.593196	-5625.6063	6236.793	0.17392141
-47.34695	27.665977	-5279.0106	3841.1198	0.49340286
-45.505491	26.777531	-6351.6088	49253.666	0.51469974
-44.708936	27.150956	-9609.2498	49021.098	0.093942738
-45.171661	26.63531	-7155.1026	8546.6116	0.59346255
-47.915452	27.390776	-6977.6531	26858.142	0.85711951
-44.033673	27.7865	-7305.9778	15863.71	0.30290568
-46.494257	25.737919	-2820.8496	11524.382	0.81405525
-45.740106	27.257275	-9122.5867	43307.06	0.59541635
-45.90199	25.903477	-4344.2318	27841.328	0.42619571
-47.718004	26.717762	-1363.9298	27077.553	0.80370472
-44.916118	26.082534	-10219.224	52863.882	0.42095773
-47.883355	25.89397	-9117.4896	25355.84	0.79177681
-47.771362	27.944109	-9031.4035	65395.845	0.61014687
-44.222011	25.431801	-764.70841	23152.841	0.38769878
-47.018512	26.628768	-10406.156	53615.772	0.13170489
-44.378978	27.276571	-2717.5846	44269.277	0.3362534
-47.699696	26.653418	-2426.5466	19913.058	0.348633
-46.504095	27.462435	-2145.0903	12866.321	0.33249531
-46.831393	27.699293	-4630.6087	15236.641	0.15738014
-45.371701	27.453062	-4940.1474	9647.8577	0.86408946
-45.219518	27.370428	-825.03577	39672.353	0.58199635
-44.653493	27.026077	-5535.2072	43404.035	0.19640743
-46.748826	25.479205	-7770.7964	22825.456	0.57811891
-44.27908	26.934417	-733.90779	11650.45	0.62267899
-44.128968	27.638331	-8502.5745	2363.9045	0.41241796
-45.110894	26.590834	-298.19329	34820.945	0.54947628
-44.933835	27.078294	-5586.7933	36863.51	0.32863743
-46.605158	27.915317	-3376.9262	52696.435	0.330232
-47.563359	26.473244	-6688.3918	14027.974	0.70584348
-46.533997	25.993697	-7754.655	28139.399	0.059245489
-46.523198	25.429656	-3373.3466	62037.946	0.94455871
-44.849489	26.280708	-5727.8167	60536.452	0.50736135
-45.721474	25.430033	-933.33769	40605.644	0.32799095
-47.029909	27.258148	-5434.2792	3827.3676	0.47143565
-46.525455	26.805816	-4778.5705	55318.156	0.22403982
-47.583834	27.767957	-7553.5882	6586.8784	0.32175844
-46.070643	27.079966	-3684.7792	52109.082	0.84047663
-46.015353	25.247137	-7139.6693	17616.075	0.68330146
-44.47367	26.117356	-2755.0136	60474.741	0.60085657
-46.921139	27.900149	-2425.2037	35975.408	0.43042589
-47.272037	27.267537	-4254.1142	62195.223	0.94057732
-45.059506	27.017136	-8223.8027	23829.813	0.34165525
-45.606433	25.972593	-6047.1787	32173.5	0.5122857
-47.910508	27.305934	-2342.6207	20909.993	0.87658576
-47.844525	26.229407	-3169.6315	62629.856	0.49656039
-47.990737	27.060087	-6347.6508	56278.689	0.74733639
-44.675041	27.539104	-2405.2271	57931.379	0.13077495
-46.976139	25.010944	-3778.9928	23598.964	0.70207722
-44.207649	26.73782	-4037.4949	15239.664	0.43265942
-45.155744	27.895294	-2246.1158	5076.1659	0.38326674
-47.359105	27.02437	-6107.2386	35679.443	0.32404464
-45.78513	25.960369	-1309.9536	12572.174	0.40889453
-44.123078	25.244289	-10685.919	4694.8909	0.8173604
-45.30991	25.215712	-1181.7098	18859.802	0.6998519
-44.653378	25.828512	-5209.6116	12984.415	0.21285753
-47.587946	26.74582	-3927.9477	4760.092	0.68901994
-44.14744	27.978768	-7137.073	22023.451	0.061605484
-45.323624	26.273938	-2034.5007	10001.612	0.08702849
-45.403923	25.970264	-2073.3859	42546.127	0.63234142
-47.414218	26.119484	-1413.9932	47588.373	0.18906332
-46.651735	26.695854	-9891.9142	51781.112	0.40465477
-44.054197	26.429211	-10286.007	3823.4617	0.37559015
-44.569889	27.543894	-7980.4383	48684.372	0.13676803
-44.344534	27.325662	-3191.8611	59907.918	0.22271214
-44.357007	25.231601	-5834.0934	61114.412	0.06411104
-44.326172	27.568425	-3627.0029	34699.639	0.64480444
-47.326127	25.179618	-9904.1006	9455.0962	0.52896931
-47.722808	25.482933	-3866.6846	25867.139	0.86612064
-45.940093	25.386755	-6491.431	44527.776	0.066434936
-44.63141	25.239319	-9583.9947	10727.602	0.52046894
-44.885854	26.911659	-593.1122	42346.94	0.78417545
-44.182484	27.675474	-9721.29	51202.435	0.90328917
-45.689726	26.746932	-30.029288	34100.553	0.95122896
-44.085999	26.430987	-10014.373	247.63156	0.65238181
-44.735014	27.414092	-5884.793	5645.0585	0.37699317
-47.96611	27.658909	-8352.0439	13681.97	0.41933689
-47.507693	26.897981	-7273.7068	12247.436	0.43120287
-46.917287	25.302011	-7970.635	8852.9848	0.060680985
-44.137701	27.176432	-5912.8523	65386.78	0.88842161
-44.800737	26.499315	-56.875339	3011.8823	0.29924645
-47.480448	25.461273	-3478.6975	23619.621	0.95435605
-47.862519	25.55949	-5041.653	2107.0019	0.10401839
-47.790536	26.682815	-5180.6078	51901.629	0.37705162
-45.069008	26.152256	-821.87298	59549.302	0.3995586
-45.003629	25.919879	-6526.1825	42028.536	0.91552393
-47.370658	27.840681	-9847.929	47924.551	0.5210123
-44.398125	25.558945	-7799.2415	8636.3699	0.90172438
-45.602001	27.645713	-9893.862	11486.392	0.58394464
-45.393674	26.711917	-4915.1879	3489.093	0.44515815
-44.463955	27.372057	-5419.1964	30951.146	0.41190276
-47.813912	26.400022	-1546.7794	39626.048	0.53409291
-46.589185	26.518603	-2170.8171	47803.527	0.82437841
-46.232095	26.273352	-5619.833	15025.968	0.95549838
-47.132441	25.945222	-959.76067	49386.285	0.071435222
-45.203554	25.058307	-5120.6213	2877.2811	0.41229866
-46.028511	27.170382	-8449.3523	21399.206	0.9688598
-44.909903	25.995934	-6161.9928	47769.594	0.41897907
-46.560981	25.70359	-10461.348	42294.12	0.87654813
-46.432355	27.735579	-9467.062	16557.125	0.81476775
-47.286275	25.429575	-2568.8004	7541.8617	0.82812941
-47.073546	25.296597	-3436.6828	21323.104	0.72674611
-44.682308	25.759363	-3633.4666	19530.173	0.29252821
-47.917431	26.14856	-5751.481	37990.958	0.050553592
-44.841646	26.839463	-3150.193	63574.826	0.33629598
-46.65018	25.960209	-9214.8062	4898.9846	0.63886525
-46.673721	26.211368	-216.72254	4137.4004	0.38095932
-46.685918	25.593121	-8677.0662	63816.712	0.12531884
-47.740987	25.529033	-2350.4049	57332.864	0.47527543
-44.780203	27.224443	-2991.5037	6169.4962	0.77147923
-47.288168	26.539761	-3594.9325	23893.006	0.37423809
-45.472166	25.426376	-2280.6571	51732.539	0.70651171
-47.415952	27.326525	-4423.0387	31873.655	0.58051257
-47.936443	25.445491	-1605.1501	24591.41	0.90456887
-45.998613	27.63822	-3958.108	13673.958	0.65180188
-44.908094	27.378102	-10311.457	48570.595	0.7252794
-44.861559	25.219573	-7219.7423	29247.336	0.94911971
-47.055453	27.75787	-3654.5498	55774.765	0.39071494
-46.463082	26.623555	-6678.4939	29932.292	0.81946897
-45.844741	25.499884	-3202.7323	19734.501	0.88829513
-46.829063	27.497035	-9348.0661	14984.078	0.52150964
-47.751926	27.503011	-4340.3559	63602.563	0.36346478
-46.989935	26.058217	-265.90936	53701.679	0.95159601
-45.143769	27.255252	-1839.3432	19544.329	0.27302512
-47.672721	25.673101	-7997.4123	15584.173	0.1216714
-46.512676	25.114604	-7883.2579	57496.352	0.097295944
-44.504405	26.505457	-5621.7687	8861.788	0.90357472
-46.223754	27.559144	-9531.1309	26308.401	0.65458379
-45.199254	25.785851	-10533.531	16977.289	0.74813142
-44.869446	26.072996	-1131.3749	20107.147	0.58610331
-47.799743	26.589686	-5090.4495	48877.99	0.90160716
-46.57956	25.490413	-3653.2058	21988.068	0.64979764
-46.35758	25.994332	-8264.2715	39917.402	0.56240351
-46.867607	26.897396	-3720.6483	25116.839	0.70016948
-47.619693	25.222036	-6993.5052	30962.328	0.4945579
-46.591858	26.419994	-8580.5326	35485.774	0.11068644
-47.152794	25.090008	-5486.4487	54424.28	0.069253296
-46.971511	25.794874	-3901.7938	33340.962	0.18628369
-45.956246	27.125087	-2271.5097	17324.732	0.95026883
-44.630053	27.773991	-3862.2024	19816.329	0.38512307
-46.625277	26.827821	-5335.6986	17795.226	0.24476102
-45.088563	26.795273	-1518.6632	25268.785	0.083768393
-47.204876	27.473849	-2619.2595	32591.07	0.18966555
-46.431752	25.649478	-3749.3073	20115.687	0.43924998
-47.562957	25.214005	-749.67123	39669.052	0.51507868
-47.797002	26.651217	-1372.8731	63428.602	0.71752427
-45.595126	25.411778	-1901.792	19325.435	0.33103014
-47.044601	27.500264	-6740.8811	42002.823	0.90830348
-45.847135	27.447897	-5661.6712	36583.38	0.071757258
-44.240518	25.614999	-5647.4842	31955.226	0.23953854
-45.01891	26.939221	-3545.5556	1252.2759	0.92799588
-44.529807	25.948536	-8666.1091	12703.708	0.77109002
-45.703385	26.907033	-8997.5926	2909.0188	0.73397737
-47.072217	25.852185	-10353.935	713.68697	0.70462872
-45.608092	26.169415	-8776.7463	64183.562	0.76455834
-46.301972	25.191876	-6049.9737	46279.69	0.34100746
-45.158529	26.154711	-7379.9883	54816.481	0.78591154
-45.715106	26.822819	-1333.9484	56747.957	0.67172769
-44.385361	25.333433	-4461.1284	41123.609	0.44595513
-47.814673	25.023374	-5973.6999	44646.732	0.5195956
-47.198307	27.151759	-2576.7046	33648.79	0.96608095
-45.226409	27.956776	-9287.5938	47939.85	0.45782964
-46.942427	27.756673	-5472.21	37097.059	0.090593509
-44.622613	26.810744	-528.96373	27698.063	0.3833226
-45.541846	25.93689	-4369.3562	30881.159	0.83163047
-47.066479	26.464704	-9865.0578	48526.446	0.62669297
-45.188956	25.482958	-9261.1023	20274.126	0.56413735
-44.405943	25.763414	-8666.3507	15443.356	0.37131872
-46.338823	26.729019	-9739.4928	9742.6684	0.93987344
-44.162366	26.256163	-10363.485	58958.92	0.347722
-45.588914	26.891015	-297.70823	51925.286	0.65152003
-45.779884	25.443627	-1145.8353	20035.456	0.21465663
-47.516022	26.683982	-8398.9861	14368.308	0.80476096
-46.81183	27.759034	-8480.2038	21536.971	0.83172738
-46.996468	25.922326	-6434.4034	59819.169	0.41159223
-44.51692	26.690717	-2022.3122	36642.493	0.8145425
-44.579488	27.274334	-4982.4199	14283.023	0.030229138
-47.702414	27.594093	-10481.242	39670.028	0.12631095
-46.754069	25.589531	-3870.4501	21208.553	0.40178761
-45.887213	27.026648	-7770.6106	65254.939	0.49512176
-47.003393	26.560081	-866.73834	51201.44	0.65424178
-45.357689	27.04258	-802.7344	23161.679	0.75217918
-47.24458	26.224559	-10908.235	16626.246	0.91619899
-47.493287	27.6116	-652.44101	2318.0311	0.87108412
-44.688416	27.521677	-677.112	20082.836	0.76026247
-44.17504	25.747996	-6806.2866	48198.48	0.5309995
-46.406988	27.57465	-10891.134	61453.232	0.88316328
-46.165122	26.37282	-9168.3337	47411.846	0.18349138
-44.89688	27.310394	-1015.2059	23361.675	0.09148834
-45.730888	25.032767	-7508.9654	18792.432	0.71728913
-45.306034	26.393578	-4058.7498	61225.468	0.5917901
-46.668841	26.355911	-6371.649	1357.686	0.86000302
-45.205004	26.714753	-7157.3198	20223.043	0.48156213
-44.368443	25.783068	-3734.5937	62180.403	0.66972738
-44.914707	25.691934	-7177.9884	20283.503	0.71623597
-45.667744	27.553524	-9579.5692	5222.831	0.74113756
-45.069908	26.109327	-8481.7798	60185.755	0.62619046
-46.748952	26.851799	-10444.419	33105.396	0.84832506
-47.516905	27.84212	-9730.0267	63479.971	0.95859194
-44.299161	26.42976	-9576.7704	49490.998	0.7955877
-44.732589	25.767607	-8686.0551	55007.509	0.97016284
-47.723335	26.060122	-5919.8412	23677.246	0.52119274
-45.34103	27.206072	-5619.3772	38882.401	0.48104297
-46.601807	25.723384	-373.25828	46089.378	0.50612056
-44.501763	25.619686	-8212.8123	10860.698	0.28930896
-44.41339	27.682242	-2518.2628	39155.382	0.20279188
-46.801949	27.899757	-5255.1858	39358.297	0.60790661
-46.180062	26.903511	-4482.2517	52635.205	0.4734119
-44.534432	25.64675	-863.89156	63451.397	0.6873616
-46.955604	26.295513	-10672.105	52389.561	0.14640447
-47.160227	25.880937	-10011.788	35653.382	0.49411538
-46.447322	27.187974	-10422.516	35748.253	0.53999025
-46.953134	27.032448	-4476.7013	26980.126	0.94540765
-46.898305	25.389274	-5741.78	33266.69	0.27366577
-45.704975	27.679501	-3471.9069	31991.526	0.96566987
-44.499087	27.503296	-2119.1612	30676.206	0.5682671
-45.472874	27.820793	-4827.4774	14724.691	0.98119099
-45.492926	27.077617	-6274.8051	7693.9315	0.66466645
-44.783879	25.813332	-737.07379	562.62851	0.83500266
-46.623249	26.192786	-9917.6208	38901.166	0.49960846
-46.142838	25.671815	-7599.5683	8633.6958	0.14965926
-47.44313	25.47755	-10026.03	12479.115	0.47650172
-45.473836	26.776108	-6878.0629	44490.169	0.96866244
-45.452391	27.066203	-145.48727	47455.184	0.25561571
-45.128145	26.750206	-6137.2034	51668.955	0.74253073
-44.436932	26.867125	-2126.8443	39097.442	0.97203495
-45.39363	27.056252	-4043.5582	16487.119	0.88328517
-45.942007	26.499605	-8541.8111	56976.413	0.16610294
-47.347556	25.003858	-5201.2023	3763.2162	0.32319355
-46.064027	26.175515	-3453.9862	63679.242	0.31596163
-46.996474	27.097735	-9558.6559	18196.492	0.50838003
-44.397836	26.379063	-9735.6397	31861.567	0.58723115
-47.146001	26.796737	-1287.1034	1866.2491	0.21212516
-47.059808	26.047264	-3442.9959	26291.756	0.5872276
-46.499991	26.44911	-4.8339902	49216.701	0.72343682
-47.304518	25.025635	-5311.0643	6147.0754	0.26456429
-46.705502	27.835951	-9686.3806	57549.823	0.42455369
-45.499366	27.92226	-10470.14	9396.5515	0.56223144
-45.626002	25.037053	-429.03133	8342.1921	0.47650476
-47.186205	27.129663	-8812.9725	14030.519	0.1787953
-47.996913	25.885281	-1429.3192	5722.2412	0.76422952
-47.328197	26.107489	-1766.8657	9884.2137	0.69981017
-45.303869	27.18844	-8161.6508	27454.677	0.26718639
-45.489188	27.13677	-9380.9543	63059.928	0.40282762
-47.546626	26.823861	-8277.0928	28839.202	0.31171172
-45.638414	26.356975	-3205.9618	44483.784	0.54957861
-45.846989	25.965221	-3382.249	27287.975	0.35545263
-46.094849	25.791272	-10495.571	8178.6558	0.96074505
-46.369624	26.845924	-1982.557	40288.393	0.69559121
-45.047997	26.078632	-2903.5574	17040.572	0.38925766
-47.089278	27.103537	-5020.5165	32371.262	0.074801625
-45.947879	27.014964	-1339.2233	59076.791	0.86875872
-44.196155	27.180632	-3099.9584	18647.454	0.34590275
-45.802446	27.778586	-9312.0952	22052.203	0.29823337
-46.903729	26.982948	-1353.8468	16328.476	0.081710978
-45.711537	27.244989	-5411.546	49811.256	0.93711665
-46.464266	26.222987	-10700.37	16651.707	0.55751849
-47.803138	25.790116	-536.763	15138.938	0.41948291
-46.418544	26.320841	-2536.3472	9184.4096	0.055538327
-45.717041	25.471234	-7230.6609	14246.425	0.38138193
-44.307879	26.987574	-1557.1333	47911.813	0.91994087
-47.180125	27.430612	-4707.1788	38302.272	0.30556688
-44.691544	25.088998	-7216.9161	52409.385	0.53483891
-44.120666	26.910773	-8131.3315	14157.108	0.95540667
-47.674624	27.211552	-7310.7935	47986.632	0.34709206
-47.990686	25.606544	-5241.2773	42764.698	0.21591669
-46.554808	27.601193	-9848.4679	60826.334	0.31965817
-44.772917	27.48342	-1835.3643	3656.1006	0.46721038
-46.591145	26.213543	-3617.8333	30911.054	0.30111819
-45.3833	25.668571	-2709.1636	13835.49	0.47982681
-47.764397	26.844906	-3475.3118	4917.5668	0.19564063
-44.432336	26.537329	-8997.5965	29768.396	0.21299615
-45.333561	26.434144	-8065.6937	14161.638	0.2161359
-46.941937	25.56019	-8579.7456	35508.466	0.5452789
-45.563375	27.709601	-6095.1621	3162.8677	0.79963637
-44.966275	25.677187	-7151.561	40189.535	0.8742726
-46.549208	27.844449	-10533.194	51711.52	0.56132633
-47.076084	25.42797	-7811.0078	60496.79	0.076451279
-46.687539	27.648578	-6545.2078	28543.471	0.88594946
-44.498486	26.104074	-1546.5391	17955.922	0.51948292
-47.131752	25.440612	-7413.6988	8303.7003	0.06867339
-47.373995	27.203646	-5984.3263	3132.0351	0.87406722
-45.236581	27.853555	-1836.9181	17527.443	0.54464731
-47.369	25.833688	-2821.4486	47112.712	0.016889806
-47.218724	27.866027	-5829.0963	1915.0003	0.75851681
-45.953488	25.398665	-5066.2117	48663.816	0.074281809
-44.590168	27.34739	-8749.4642	42686.05	0.63960811
-44.786421	25.78705	-9231.9479	42217.104	0.93478321
-46.315017	26.863145	-3317.995	50163.437	0.83766687
-44.642706	27.82303	-10528.062	4310.6038	0.93926857
-47.364181	27.665345	-1585.3798	22263.515	0.95912859
-47.014513	25.883595	-9372.2982	25449.341	0.057595097
-44.415069	27.805302	-10371.909	60511.798	0.67678874
-45.895565	25.804008	-7312.2362	38476.057	0.18943084
-47.511902	25.015282	-2169.5539	43727.924	0.83862397
-45.060302	27.049429	-5339.5371	17809.279	0.028488835
-45.652118	26.021245	-7411.4746	3592.3781	0.15028915
-45.842092	27.833124	-3938.7212	18097.546	0.6692973
-47.737181	27.307482	-1987.4986	35922.341	0.74395192
-45.810505	27.311509	-9198.9484	48242.103	0.43483782
-44.188062	25.786117	-3144.3521	60281.73	0.58789741
-47.95672	25.432745	-7939.3443	2564.27	0.086212138
-46.722933	27.477286	-10144.662	22505.597	0.88062685
-44.18761	27.740872	-8926.3718	36922.955	0.58837995
-46.97021	26.918346	-5021.0695	45728.595	0.47712364
-44.263949	26.472342	-10191.239	53979.577	0.90170774
-47.090395	26.149205	-5048.1985	19087.51	0.33270551
-45.836782	27.367113	-4469.2316	56769.556	0.16979132
-46.397272	26.517949	-9902.1495	3571.5293	0.47693341
-45.519512	26.236968	-1832.0092	1159.9843	0.78848184
-47.877678	25.212424	-6186.8032	46248.339	0.54910111
-47.57112	27.631332	-7164.8475	39901.58	0.29634293
-45.749402	27.05407	-3655.5183	43887.584	0.37279911
-47.758183	26.90445	-3944.4791	38045.237	0.16339498
-44.862188	27.673818	-4082.8004	43287.859	0.8820993
-47.017051	27.514477	-3089.3074	9879.8562	0.081092379
-45.837769	26.924646	-1352.1924	7081.821	0.58066819
-45.763005	26.633001	-121.81755	13823.338	0.71458497
-45.534075	25.939541	-2279.6454	28224.966	0.39920441
-46.971335	25.604459	-8371.7269	35059.136	0.87772021
-44.839479	27.963961	-4923.3366	60141.954	0.7419021
-46.795967	27.26695	-8174.201	56931.866	0.1696707
-45.898288	27.01684	-2018.663	35780.369	0.063056749
-45.020995	26.402287	-2277.7235	29213.649	0.009816347
-46.182656	26.70805	-3714.1473	65352.578	0.1888066
-47.192504	27.264449	-3057.5603	9405.0993	0.9023993
-47.35611	27.030669	-1142.1385	64191.608	0.64410815
-46.507326	25.301665	-3897.0245	55054.721	0.82831899
-44.163756	27.86208	-10326.698	47783.16	0.81411753
-46.826388	27.036614	-10810.09	61552.277	0.65675312
-46.410099	26.948742	-4938.2729	5060.6582	0.056627449
-44.221867	25.474225	-3633.9939	47151.693	0.47944439
-46.709368	26.228326	-1948.995	29455.196	0.92721101
-44.925438	25.72072	-8898.5811	16958.814	0.12954364
-47.295246	25.208649	-6568.641	6973.8136	0.80172832
-45.915557	27.680092	-9675.8184	2889.7822	0.22528466
-46.112624	26.889075	-7813.6554	62198.839	0.0056487148
-44.807408	25.189741	-4694.2614	4660.4196	0.90943365
-46.47722	26.289371	-6098.6034	58909.919	0.58644395
-46.106153	26.974354	-8214.1585	47109.861	0.15045944
-45.680529	25.221914	-4099.9253	102.20703	0.17227156
-47.091214	27.491907	-1213.2347	46822.63	0.50053936
-45.293311	26.93586	-7535.3213	54617.669	0.88904223
-46.255963	27.001876	-6847.0615	48018.839	0.46076094
-45.731109	25.132132	-6621.3412	41486.281	0.46593901
-47.552738	27.246619	-3687.4989	42643.281	0.70531485
-47.182796	26.981169	-623.04512	8127.4573	0.069019105
-46.915277	25.795629	-5900.0195	61550.296	0.84046948
-47.37394	27.626894	-3429.5194	28650.611	0.3242724
-45.714274	25.398797	-4423.1819	55497.261	0.1469882
-47.514943	25.337822	-5205.7432	18493.396	0.82316291
-47.278406	26.656393	-5302.4789	3532.1848	0.5444322
-46.019924	27.947798	-825.50556	57869.864	0.92998484
-47.810034	27.268113	-5850.6345	42034.394	0.8014338
-46.085484	25.756591	-3720.3745	14044.013	0.99850742
-46.102577	25.264301	-8954.5542	56865.757	0.37548544
-44.718722	27.677358	-7414.364	48649.217	0.72244935
-47.169486	25.102157	-7344.5401	32849.946	0.70688174
-46.030891	25.909539	-7265.2671	35602.793	0.69693635
-44.157921	27.228253	-4102.5066	51430.286	0.56408382
-45.517536	25.005042	-3777.9529	14014.952	0.24941331
-45.512197	27.510592	-9697.9325	20611.219	0.51500947
-44.862725	25.221607	-7254.0146	41989.879	0.74017762
-45.006192	26.371819	-2713.1219	6932.0405	0.13053056
-46.958935	25.463531	-1117.796	28885.322	0.61816152
-45.227433	25.927183	-9474.6594	13672.19	0.93063154
-45.443641	27.360392	-9236.4833	8105.284	0.60682242
-47.334199	27.61616	-4433.3387	36125.328	0.8995218
-44.135089	25.203549	-1680.1763	8061.6648	0.054615714
-45.535437	27.573663	-6052.3337	20185.152	0.05252509
-45.477593	27.100557	-10470.841	17164.019	0.28164938
-45.940468	26.921413	-7163.2192	47050.314	0.39436783
-46.735514	27.344253	-9678.3538	34112.161	0.94614725
-45.48836	27.571724	-8502.5043	7296.2916	0.18076599
-47.184345	27.128198	-3947.4893	10429.711	0.57944893
-47.285721	26.382106	-4249.7446	25521.911	0.2110713
-45.075375	25.937184	-5552.6435	54824.741	0.31203036
-44.069796	25.493581	-3759.0732	30343.565	0.81639408
-44.565671	26.527603	-4946.2651	483.96393	0.08945305
-45.680759	26.215628	-1060.2254	55388.389	0.57124316
-46.176277	26.691271	-1590.1368	34178.478	0.28591633
